Country Name,Indicator Name,,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,General government final consumption expenditure (current US$),,10546191845,15556209049,17689543597,19150542872,21910495866,22331087733,24488214905,26222902918,24780320591,26593391130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Military expenditure (current LCU),,2.19E+11,2.54E+11,2.62E+11,3.05E+11,3.67E+11,3.95E+11,4.13E+11,3.94E+11,4.08E+11,4.66E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Arms imports (SIPRI trend indicator values),,640000000,451000000,334000000,161000000,716000000,70000000,55000000,323000000,69000000,75000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),,,2.673939,,2.48,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Lead time to import, median case (days)",,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Individuals using the Internet, female (% of female population)",,,,,,,,32.6864,,37.3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Fixed broadband subscriptions,,4892940,6592400,7300500,8052890,8085500,10052800,11136700,12145200,13533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Mobile cellular subscriptions,,131376000,135982000,150945000,161772000,165572000,176279000,184445000,186097000,196081000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Railways, passengers carried (million passenger-km)",,8711,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Air transport, registered carrier departures worldwide",,55864,59728,70503,53061,68351,42827.89,50991,54017,72684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),,,43.03333333,61.9,61.6,61.6,60.8,60.8,61.66666667,61.66666667,63.46666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,CPIA trade rating (1=low to 6=high),,3.5,3.5,3.5,3.5,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,CPIA public sector management and institutions cluster average (1=low to 6=high),,2.9,2.8,2.7,2.7,2.6,2.5,2.5,2.5,2.7,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,CPIA quality of public administration rating (1=low to 6=high),,3,3,2.5,2.5,2.5,2,2,2,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Grants and other revenue (current LCU),,2.28E+11,2.72E+11,2.63E+11,2.73E+11,3.76E+11,5.45E+11,6.93E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Net investment in nonfinancial assets (current LCU),,3.54E+11,4.12E+11,7.97E+11,1.27E+12,1.35E+12,1.43E+12,1.45E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Central government debt, total (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,50.046913,,,,52.80606492,,,43.28397334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",,,,53.52637177,,,,54.54905347,,,44.94739094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",,,,40.07873273,,,,48.65117195,,,35.54670733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Claims on central government, etc. (% GDP)",,14.12684227,12.12274025,12.43651442,13.09845027,14.79174915,15.68051406,16.16628399,16.14247936,15.29472749,14.75257822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Lending interest rate (%),,11.70916667,10.40916667,9.54,9.650833333,9.555833333,8.295,7.324166667,7.121093427,7.57,9.8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Consumer price index (2010 = 100),,144.5588509,152.5291403,161.2264589,170.1642434,179.6798217,189.9055347,200.4370392,215.8645866,237.1995696,262.0242795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Broad money (current LCU),,9.78E+12,1.14E+13,1.30E+13,1.45E+13,1.62E+13,1.83E+13,2.00E+13,2.15E+13,2.30E+13,2.44E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Net domestic credit (current LCU),,9.12E+12,1.06E+13,1.26E+13,1.44E+13,1.64E+13,1.79E+13,2.00E+13,2.25E+13,2.45E+13,2.60E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Total reserves in months of imports,,6.83091399,7.603877021,6.768864991,5.676269096,5.859334505,8.658137246,6.290239857,4.181372761,3.384646659,3.154092974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Domestic credit to private sector by banks (% of GDP),,44.20416172,37.64434228,40.30273623,39.88122223,38.89632766,39.02627794,38.95907659,38.83977466,37.53178608,35.70610334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Bank capital to assets ratio (%),,5.724726566,5.710724828,5.246190924,4.74201086,5.168285407,4.774469259,4.762160053,6.704795018,6.54705835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Marine protected areas (% of territorial waters),,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Annual freshwater withdrawals, total (% of internal resources)",,34.16190476,34.16190476,34.16190476,34.16190476,34.16190476,34.16190476,34.16190476,34.16190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,10.03624198,10.03624198,10.03624198,10.03624198,10.03624198,10.03624198,10.03624198,10.03624198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Capture fisheries production (metric tons),,1624237,1675370,1801084,1871225,1896096,1919505,1982483,2027660.999,2062668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Population in the largest city (% of urban population),,37.37637956,37.95386502,38.57352601,39.23274166,39.90399066,40.59356121,41.29866585,41.89729334,42.09208868,42.20170423,42.215546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Urban population living in areas where elevation is below 5 meters (% of total population),,6.064835929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Plant species (higher), threatened",,,,,23,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),,0.6777,0.7262,0.7608,0.7692,0.7558,0.6615,0.6814,0.7136,0.662,0.6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),,0.0251,0.0315,0.0405,0.0349,0.0415,0.0414,0.0416,0.0332,0.0439,0.0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,F-gases emissions from Industrial Processes (Mt CO2e),,1.2224,1.3946,1.5644,1.7723,1.9557,2.1427,2.3354,2.5231,2.7123,2.9007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),,0.100154707,0.102856306,0.103734179,0.100620499,0.096940112,0.089252263,0.094398822,0.090459142,0.084192436,0.08431218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),,85.4452,93.9921,101.0415,105.1823,109.3222,104.1229,117.7683,120.8657,118.9891,124.1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),,-0.4456,-0.4456,-0.4456,-0.4456,-0.4456,-0.4456,-0.4456,-0.4456,-0.4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),,1.3214,1.2861,1.3008,1.289,1.3148,1.2825,1.3565,1.3254,1.3266,1.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Methane (CH4) emissions from Waste (Mt CO2e),,11.3277,11.6316,11.9535,12.2689,12.8263,14.5389,15.1452,15.8169,16.3968,17.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Methane (CH4) emissions from Industrial Processes (Mt CO2e),,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Methane (CH4) emissions from Agriculture (Mt CO2e),,50.8555,50.4119,51.5698,51.6336,51.8718,52.0419,52.7777,53.0532,48.5841,47.4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Fish species, threatened",,,,,29,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,64.10842952,63.67841413,58.34397664,59.51357785,50.36452654,42.38137624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",,44.40986049,45.0368585,43.43872886,40.33947973,39.9717736,38.78387679,39.30714983,37.66635182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),,22.51752176,22.20403539,23.02093147,24.78961074,25.01765396,25.7839103,25.44066422,26.54889448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,479730000,236360000,316850000,167710000,436050000,381910000,742190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Electricity production from natural gas sources (% of total),,80.56814544,80.3859873,78.59775085,75.37518949,80.36134098,82.86165176,73.01469435,67.62613827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Electricity production from coal sources (% of total),,1.679836902,1.302090885,1.455010267,2.266296109,1.532819259,3.677596587,5.539925744,5.533083206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net official flows from UN agencies, ILO (current US$)",,1763249.993,1284629.941,1265179.992,1985604.048,3543169.975,1999832.988,2176700.115,1452466.965,1932242.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",,237298000,-253068000,302464000,1842420000,-317864000,724451000,1989789000,277529000,1260591000,139918000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Present value of external debt (% of GNI),,,,,,,,,,,12.27972756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"PPG, IDA (DOD, current US$)",,11533583000,11890490000,13620791000,14501231000,15788308000,17571890000,17831710000,18225852000,19772007000,20730695000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Short-term debt (% of total reserves),,24.11814715,24.26792895,32.2000075,28.19187531,29.78056096,25.44826126,39.18117053,54.90846278,65.10200971,60.50639212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"External debt stocks, long-term (DOD, current US$)",,30527365483,32188161693,38678088723,46559715242,51317230489,60455488716,70088387624,75433676287,83207548879,86874607615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net ODA provided, total (constant 2023 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net ODA provided, to the least developed countries (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,6316.999905,33817.99906,2364.000073,,,,,54065.99864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",,360000.0143,209999.9934,159999.9964,121278.0029,48916.00087,98245.00233,66431.99921,739311.9931,13806642.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",,,,2614.999888,491.0000134,63225.0011,11485.00014,18680.00068,18823.99991,608.9999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, Iceland (current US$)",,,,,52678.00018,86442.00116,,1670.000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",,250109390.3,200458877.6,226410110.5,253307312,327075470,260818176.3,119938896.2,67397270.2,71963050.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Net bilateral aid flows from DAC donors, Spain (current US$)",,-438297.0035,-275207.9964,-110780.9991,753497.0045,1208585.978,519855.9761,1077373.028,11147233.96,883817.9708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Consumption of iodized salt (% of households),,68.3,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"International migrant stock, total",,1422179,,,,,2115408,,,,2906338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Refugees under the mandate of the UNHCR by country or territory of asylum,,231954,276203,932209,906640,854779,866534,918907,952384,971984,1005602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Internally displaced people (IDP) by country or territory of asylum / origin,,426000,426000,432000,426000,426000,426000,426000,426000,426000,585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, wage workers (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment, total (% of total labor force) (national estimate)",,,4.35,4.372,,,,,4.593,3.352,3.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment, female (% of female labor force) (national estimate)",,,7.29,6.681,,,,,4.894,3.236,3.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",,11.539,10.134,9.86,9.874,9.758,10.764,10.705,10.422,9.591,10.88,10.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",,,7.63,7.649,,,,,7.704,5.108,5.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment with basic education, female (% of female labor force with basic education)",,,5.9,5.879,,,,,3.424,2.235,2.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",,10.561,10.956,12.101,11.907,11.742,13.473,12.72,10.985,7.905,9.097,9.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",,12.391,14.094,16.225,13.803,11.935,12.11,9.979,7.732,4.671,4.933,5.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Part time employment, total (% of total employment)",,,18.69,20.44,,,,,17.48,18.08,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",,,69.39,65.196,,,,,80.576,82.053,80.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,80.736,80.134,81.407,81.141,80.95,80.552,81.332,81.385,81.307,80.592,80.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,33.531,33.497,36.676,38.056,39.33,40.323,42.181,43.687,41.874,38.708,38.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force with basic education, female (% of female working-age population with basic education)",,,34.86,36.394,,,,,47.249,43.224,39.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,58.166,57.794,60.504,61.156,61.768,62.144,63.568,64.576,63.45,61.347,61.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force participation rate for ages 15-24, total (%) (national estimate)",,,38.04,40.465,,,,,52.609,51.452,48.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Labor force participation rate for ages 15-24, female (%) (national estimate)",,,23.61,26.347,,,,,49.923,48.474,46.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, work only, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, study and work (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Employment in services (% of total employment) (modeled ILO estimate),,35.97805924,36.87571903,38.98337142,39.18093979,39.35507384,38.48223514,38.23852722,38.36246933,37.00780317,37.37156577,37.70627794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Child employment in services, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Employment in industry (% of total employment) (modeled ILO estimate),,20.47960856,20.45952454,20.41932417,20.05326078,19.80480293,18.97008695,18.29576573,17.96882096,17.62586715,17.89240018,18.03358721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",,14.75250685,13.31476872,11.89074169,10.84662487,9.770100002,9.151954413,8.327208719,7.277729037,6.425563939,5.982524217,5.520418563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",,27.14092223,29.15890282,31.59783121,32.63240982,33.56486243,33.44775071,33.78798212,33.95144132,33.8691371,34.22252119,34.7044602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",,53.972,53.65,55.778,56.3,56.791,56.459,57.751,59.031,58.845,56.762,56.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",,31.076,31.073,34.245,35.674,37.006,37.733,39.671,41.552,40.518,37.374,37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Self-employed, male (% of male employment) (modeled ILO estimate)",,56.2171679,56.67128049,57.06586748,57.36276023,57.62886936,58.78925367,59.14714596,59.10898293,59.51467934,59.17372275,58.84465562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Employers, female (% of female employment) (modeled ILO estimate)",,0.817955508,0.732767281,0.660219298,0.673983348,0.683260463,0.783757704,0.773624899,0.763941178,0.681517534,0.671342406,0.679553156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Employment to population ratio, ages 15-24, male (%) (national estimate)",,,53.12,49,,,,,47.214,48.298,43.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",,36.56498559,33.9705501,31.8261668,30.68331685,29.47446198,29.9046265,29.22087022,28.06106242,28.95980344,29.10557353,28.5551303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Child employment in agriculture, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Poverty gap at $8.30 a day (2021 PPP) (%),,,40.8,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Multidimensional poverty headcount ratio (World Bank) (% of population),,,25.6,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gini index,,,32.4,,,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Income share held by lowest 10%,,,3.7,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Income share held by fourth 20%,,,21.4,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,UHC service coverage sub-index on non-communicable diseases,,40,41,42,43,43,44,45,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, secondary, male (% net)",,55.32819,61.67048,58.82658,61.06971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, secondary, female (% gross)",,62.58327103,66.91201253,66.82060803,69.01920693,68.60824907,71.12875071,75.08964167,72.27311442,71.54619763,70.47203098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Pupil-teacher ratio, upper secondary",,,31.90002,31.18447,28.66906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Secondary education, general pupils",,13964691,15160895,14702156,15112531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",,28.55999947,28.96999931,29.79000092,30.54000092,31.32999992,,33.65999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,18.11000061,18.62000084,19.19000053,19.88999939,20.55999947,,22.27000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",,36.49000168,36.91999817,38.45999908,39.86000061,41.13000107,,45.36000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Lower secondary school starting age (years),,11,11,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children out of school, female (% of female primary school age)",,,,0.677165542,2.387631619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Adjusted net enrollment rate, primary, female (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Trained teachers in primary education (% of total teachers),,47.57899857,50.4313199,50.43127103,48.48731207,67.92530489,65.62207467,66.17329676,73.60418407,77.26058677,77.8765145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Repeaters, primary, male (% of male enrollment)",,,,5.03379,4.51672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Persistence to last grade of primary, female (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, primary, private (% of total primary)",,,,21.39804077,23.90352058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Net intake rate in grade 1 (% of official school-age population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, primary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",,116.85365,106.04715,105.79181,109.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Pupil-teacher ratio, primary",,,,30.05456,30.05459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
